State,Local Government Area,Ward,Polling Unit Code,Polling Unit,Latitude,Longitude,Distance_km_to_Centroid,Cluster_ID,Coordinator_ID
04 - ANAMBRA,03 - ANAMBRA EAST,10 - NSUGBE II,12,OSSY DRIVE NJIKOKA,6.220076719,6.807578243,0.959479113,10---nsugbe-ii-c2,coord-10---nsugbe-ii-c2
04 - ANAMBRA,03 - ANAMBRA EAST,10 - NSUGBE II,13,SUNSHINE ESTATE,6.2212,6.803,1.080204297,10---nsugbe-ii-c2,coord-10---nsugbe-ii-c2
04 - ANAMBRA,03 - ANAMBRA EAST,10 - NSUGBE II,14,EGWUATU ESTATE,6.2211,6.803,1.088589485,10---nsugbe-ii-c2,coord-10---nsugbe-ii-c2
04 - ANAMBRA,03 - ANAMBRA EAST,10 - NSUGBE II,15,EGBUNIKE,6.2211,6.803,1.088589485,10---nsugbe-ii-c2,coord-10---nsugbe-ii-c2
04 - ANAMBRA,03 - ANAMBRA EAST,10 - NSUGBE II,16,OPEN SPACE BY BISHOP JUNCTION OTAKWU,6.214345553,6.803323254,1.713533757,10---nsugbe-ii-c2,coord-10---nsugbe-ii-c2
04 - ANAMBRA,03 - ANAMBRA EAST,10 - NSUGBE II,17,PROMISE LAND ESTATE,6.209619253,6.801316962,2.283945644,10---nsugbe-ii-c2,coord-10---nsugbe-ii-c2
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,1,UGWUNDIUKA I,6.3617,6.8649,1.878247117,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,2,UGWUNDIUKA II,6.3617,6.8649,1.878247117,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,3,UMUNDEZE VILLAGE HALL,6.3617,6.8649,1.878247117,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,4,ERI PRY. SCHOOL I,6.3617,6.8649,1.878247117,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,5,ERI PRY. SCHOOL II,6.3617,6.8648,1.871537345,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,6,ST. JUDE PRY. SCHOOL I,6.3617,6.8648,1.871537345,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,7,ST. JUDE PRY. SCHOOL II,6.3596,6.8649,1.699000007,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,8,PREMIER PRY. SCHOOL I,6.353,6.8548,0.523089734,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,9,PREMIER PRY. SCHOOL II,6.3441,6.86,0.762370911,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,10,NGENE OKPO SQUARE I,6.343,6.8606,0.891495145,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,11,NGENE OKPO SQUARE II,6.342530653,6.860888824,0.950123711,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,12,OKPAEKWE SQAURE I,6.342483335,6.854354963,0.647402243,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,13,OKPAEKWE SQUARE II,6.341922519,6.85366737,0.716069991,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,14,ODENE ENUGU SQUARE,6.3416,6.8525,0.778920065,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,15,ACHUKENYI SQUARE I,6.3416,6.8525,0.778920065,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,16,ACHUKENYI SQUARE II,6.346011832,6.847159937,0.855420545,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,17,FATHER JOSEPH MEMORIAL HIGH SCH UGWUNDUKA,6.340756566,6.848721653,1.057731166,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,18,"ST. MICHEAL TANSI MEMORIAL HIGH SCHOOL, UGWUNDUKA",6.3441,6.8445,1.20488617,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,19,ST. JOSEPH NUR PRY SCH.,6.3441,6.8445,1.20488617,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,20,UGWU AUGUSTINE OGWUIYI,6.342939852,6.844961867,1.215807095,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,21,OGBE HAUSA OLD JOHN HOLT,6.3402,6.8448,1.404479303,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,22,GENERAL POST OFFICE ETITI,6.3402,6.8448,1.404479303,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,23,AMA IGWE PUB. SQUARE,6.339351687,6.844821721,1.465013078,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,11 - OTUOCHA I,24,MANYA JUNCTION,6.341559971,6.841506846,1.624695667,11---otuocha-i-c1,coord-11---otuocha-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,1,OVUAKWU PRY. SCHOOL I,6.3365,6.8548,0.847706453,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,2,OVUAKWU PRY. SCHOOL II,6.3365,6.8548,0.847706453,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,3,MADONNA SEC. SCHOOL,6.3333,6.8501,0.290305836,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,4,UMULERI PUB. SQUARE I,6.3333,6.8501,0.290305836,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,5,UMULERI PUB. SQUARE II,6.3305,6.8487,0.406338399,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,6,OCHE PRY. SCHOOL I,6.33,6.8482,0.447580404,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,7,OCHE PRY. SCHOOL II,6.33,6.8482,0.447580404,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,8,AMULERI TOWN HALL,6.3306,6.8473,0.376403034,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,9,OUR LADY'S PRY. SCHOOL I,6.3289,6.8469,0.56904503,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,10,OUR LADY'S PRY. SCHOOL II,6.3299,6.8442,0.586015011,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,11,UDEABOR PUBLIC SQUARE,6.3372,6.8451,0.450177894,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,12,CHRIST DISCIPLES CHURCH,6.3372,6.8451,0.450177894,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,13,UDEABOR UMURIAM UMULERI,6.3368,6.8443,0.478202498,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,14,SHELL ROAD SQUARE I,6.3368,6.8442,0.48658942,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,15,SHELL ROAD SQUARE II,6.3368,6.8442,0.48658942,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,12 - OTUOCHA II,16,AGWU AKOR PRY. SCHOOL,6.3393,6.8448,0.666188176,12---otuocha-ii-c1,coord-12---otuocha-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,13 - UMURELI I,1,OBINETITI PRY. SCHOOL,6.3213,6.868,2.973319567,13---umureli-i-c1,coord-13---umureli-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,13 - UMURELI I,2,AMA,6.3108,6.8905,0.288018397,13---umureli-i-c1,coord-13---umureli-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,13 - UMURELI I,3,UMULERI GIRLS,6.3077,6.8904,0.155781236,13---umureli-i-c1,coord-13---umureli-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,13 - UMURELI I,4,UMUINU VILLAGE HALL.,6.306,6.8913,0.274114932,13---umureli-i-c1,coord-13---umureli-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,13 - UMURELI I,5,AMA UMUNAGU SQUARE,6.308,6.8932,0.184596422,13---umureli-i-c1,coord-13---umureli-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,13 - UMURELI I,6,UNITY PRY. SCHOOL,6.308,6.8935,0.216707369,13---umureli-i-c1,coord-13---umureli-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,13 - UMURELI I,7,AMA MGBAGO SQUARE,6.3043,6.8905,0.476765219,13---umureli-i-c1,coord-13---umureli-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,13 - UMURELI I,8,AMA IRUAKPU,6.3102,6.8951,0.433923632,13---umureli-i-c1,coord-13---umureli-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,13 - UMURELI I,9,AMUKWA SQUARE,6.3142,6.8945,0.715810814,13---umureli-i-c1,coord-13---umureli-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,13 - UMURELI I,10,UMURIAM PUB. SQUARE,6.3143,6.8946,0.730725322,13---umureli-i-c1,coord-13---umureli-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,13 - UMURELI I,11,OYE MGBAGO,6.3013,6.8982,1.079434104,13---umureli-i-c1,coord-13---umureli-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,13 - UMURELI I,12,IRUAGU UMUDIANI,6.295276666,6.899301074,1.694413767,13---umureli-i-c1,coord-13---umureli-i-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,1,AKWETE PUBLIC SQUARE I,6.2915,6.8612,2.49006003,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,2,AKWETE PUBLIC SQUARE II,6.2915,6.8613,2.479058183,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,3,COMMUNITY DEV. PRY. SCHOOL,6.290181848,6.862044856,2.416064135,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,4,UMUNNAGWA SQUARE,6.2934,6.8658,1.97045234,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,5,MMANOMA VILLAGE HALL NENYI.,6.2984,6.8667,1.944315871,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,6,ENU OBODO CENTRAL SCHOOL,6.2952,6.8816,0.283497584,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,7,AMA IRUAGU,6.2936,6.8847,0.118717046,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,8,AMA IRUBE URUDIBIA,6.2951,6.8955,1.322356522,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,9,AMA UMUOKPU,6.2951,6.8955,1.322356522,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,10,ST. KEVINS OGBU,6.2911,6.9017,2.017396249,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,11,UDOKA PRY. SCHOOL,6.2933,6.9029,2.130529457,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,12,IGWEBUIKE PRY. SCHOOL,6.2922,6.9035,2.202321844,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,14 - UMULERI II,13,AMA MGBEDE,6.2967,6.9047,2.35390663,14---umuleri-ii-c1,coord-14---umuleri-ii-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,1,UNITY PRY. SCHOOL I,6.3379,6.842,0.215716434,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,2,UNITY PRY. SCHOOL II,6.3379,6.842,0.215716434,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,3,ST. AUGUSTINE I,6.3387,6.8431,0.094340641,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,4,ST. AUGUSTINE II,6.3387,6.8431,0.094340641,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,5,UNITY SOUTH WING I,6.3391,6.8432,0.05288568,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,6,UNITY SOUTH WING II,6.3391,6.8432,0.05288568,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,7,IRUANI SQUARE I,6.3391,6.8432,0.05288568,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,8,IRUANI SQUARE II,6.3391,6.8432,0.05288568,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,9,AKOR SQUARE I,6.3394,6.8432,0.024540243,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,10,AKOR SQUARE II,6.3394,6.8432,0.024540243,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,11,ANIZOR AMEKE SQUARE I,6.3395,6.8432,0.019111258,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,12,ANIZOR AMEKE SQUARE II,6.3395,6.8432,0.019111258,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,13,AKPAGBA SQUARE I,6.3389,6.8437,0.102885602,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,14,AKPAGBA SQUARE II,6.3396,6.8433,0.030079882,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,15,MORBA OMENWA SQUARE I,6.3396,6.8433,0.030079882,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,16,MORBA OMENWA SQUARE II,6.3388,6.8438,0.118561251,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,17,ANEKWE OKOYE SQUARE I,6.3403,6.8435,0.098449385,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,18,ANEKWE OKOYE SQUARE II,6.3403,6.8435,0.098449385,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,19,CENTRAL SCHOOL I,6.3405,6.8425,0.121371344,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,20,CENTRAL SCHOOL II,6.3405,6.8425,0.121371344,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,21,MMEH HALL I,6.3405,6.8416,0.190654191,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,22,MMEH HALL II,6.3405,6.8416,0.190654191,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,23,OKPAGBA WEST I,6.3411,6.8438,0.192468486,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,03 - ANAMBRA EAST,15 - UMUOBA-ANAM,24,OKPAGBA WEST II,6.3411,6.8439,0.19758289,15---umuoba-anam-c1,coord-15---umuoba-anam-c1
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,1,UMUALOR,6.0242065,6.5819546,0,01---ezi-anam-c1,coord-01---ezi-anam-c1
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,2,UMUNTA SQUARE,6.2424941,6.9809574,0,01---ezi-anam-c2,coord-01---ezi-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,3,"COMMUNITY PRY. SCHOOL, ABITOR",6.3465922,6.7731774,4.723891309,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,4,UMUNWENTA SQUARE I,6.3112,6.7555,0.791788485,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,5,UMUNWENTA SQUARE II,6.30897334,6.75803013,0.420884867,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,6,ONONO CENTRAL SCHOOL I,6.3074,6.7583,0.280455828,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,7,MBATOR SQUARE,6.3069,6.7575,0.338412649,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,8,UMUAGWU SQUARE I,6.3065,6.7577,0.306813916,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,9,UMUAGWU SQUARE II,6.3059,6.7593,0.126654564,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,10,OBINETITI SQUARE,6.3056,6.7581,0.262915576,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,11,ANIATA TOWH HALL,6.3056,6.7581,0.262915576,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,12,ADUM NWATA TOWN HALL,6.3049,6.7583,0.268092104,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,13,UMUOGWU SQUARE,6.3031,6.7597,0.336946427,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,14,UMUENE,6.3024,6.7598,0.41086393,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,15,UMUAWO,6.3021,6.7605,0.438195944,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,16,UMUALAJIEGO,6.3012,6.7605,0.538261308,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,17,UMUEGWU SQUARE,6.3004,6.7617,0.64251357,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,18,UMUTI,6.2999,6.7636,0.767050029,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,19,ANI ACHALLA SQUARE,6.2989,6.7626,0.829167423,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,20,ONONO CENTRAL SCHOOL II,6.2989,6.7626,0.829167423,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,01 - EZI-ANAM,21,"UMUALOR VILLAGE HALL, EZI",6.2983,6.7633,0.916997208,01---ezi-anam-c3,coord-01---ezi-anam-c3
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,1,UMUOGBUEVIAGU I,6.3486,6.8177,4.685924736,02---ifite-anam-c1,coord-02---ifite-anam-c1
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,2,UMUOGBUEVIAGU II,6.3486,6.8177,4.685924736,02---ifite-anam-c1,coord-02---ifite-anam-c1
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,3,UMUCHIRA,6.3857,6.8074,0.608572094,02---ifite-anam-c1,coord-02---ifite-anam-c1
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,4,UMUWAOMA IRUKWESILI,6.4154,6.7931,3.225933436,02---ifite-anam-c1,coord-02---ifite-anam-c1
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,5,UMUOTIKPO,6.4145,6.7891,3.302001914,02---ifite-anam-c1,coord-02---ifite-anam-c1
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,6,UMUEBONWOKE SQUARE,6.4145,6.7891,3.302001914,02---ifite-anam-c1,coord-02---ifite-anam-c1
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,7,UMUKPULIA,6.4261,6.7947,0.946986065,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,8,UMUOBULICHI,6.4209,6.7928,0.371163758,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,9,UMUEKWO,6.4218,6.7893,0.332830935,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,10,UMUKWA SQUARE,6.42,6.7902,0.121230714,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,11,UMUAWA,6.419,6.79,0.014592401,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,12,UMUCHEGBUO,6.4199,6.7881,0.246683491,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,13,UMUALOGU SQUARE,6.4179,6.7897,0.121135088,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,14,UMUOTIVI,6.4182,6.7886,0.183794584,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,15,UMUODIMEGWU I,6.4174,6.7884,0.252267033,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,16,UMUODIMEGWU II,6.4169,6.7894,0.236958374,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,17,ISIOCHA PUBLIC SQUARE I,6.4169,6.7894,0.236958374,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,18,ISIOCHA PUBLIC SQUARE II,6.4164,6.7888,0.314320747,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,19,ABOR HEALTH CENTRE,6.4159,6.789,0.356532458,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,02 - IFITE-ANAM,20,UMUDEZE TOWN HALL,6.4175,6.793,0.356953773,02---ifite-anam-c2,coord-02---ifite-anam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,03 - NZAM,1,ECHA VILLAGE SQUARE,6.2424172,6.8161075,0,03---nzam-c1,coord-03---nzam-c1
04 - ANAMBRA,04 - ANAMBRA WEST,03 - NZAM,2,EDEAMA VILLAGE SQUARE,6.4826,6.7108,3.51410031,03---nzam-c2,coord-03---nzam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,03 - NZAM,3,EDEAFOR VILLAGE SQUARE,6.4579,6.7158,1.141179215,03---nzam-c2,coord-03---nzam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,03 - NZAM,4,URUBI VILLAGE SQUARE,6.4549,6.7252,0.052864063,03---nzam-c2,coord-03---nzam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,03 - NZAM,5,OKPELIBA VILLAGE SQUARE,6.4545,6.7257,0.018298983,03---nzam-c2,coord-03---nzam-c2
04 - ANAMBRA,04 - ANAMBRA WEST,03 - NZAM,6,EDIKWALA,6.4528,6.7239,0.27511072,03---nzam-c2,coord-03---nzam-c2
